"www.foothills-cu.com","443","us","['75.103.85.148']"
"www.cbphonline.net","443","us","['96.47.220.102']"
"www.astoriafederal.com","443","us","['198.252.189.136']"
"www.trumarkonline.org","443","us","['50.57.193.0']"
"www.tomatobank.com","443","us",""
"www.alarionbank.com","443","us","['205.178.189.131']"
"www.tcafcu.org","443","us","['67.210.88.54']"
"www.ptfcu.org","443","us","['69.195.101.171']"
"www.bomwv.com","443","us","['69.36.28.110']"
"www.stifelmortgage.com","443","us","['199.189.126.115']"
"www.afbank.ru","443","ru","['91.209.16.65']"
"www.wawelsavings.com","443","us",""
"www.adirondacktrust.com","443","us","['162.219.168.71']"
"www.psbank.net","443","us","['199.96.4.176']"
"www.mohawkprogressivefcu.com","443","us","['162.144.76.159']"
"www.transcapital.com","443","ru","['91.212.137.49']"
"www.braggmutualfcu.com","443","us","['216.110.144.166']"
"www.belmontsavings.com","443","us","['40.143.211.8']"
"www.myconsumers.org","443","us","['104.20.42.29', '104.20.41.29']"
"secure4.arcot.com","443","ru","['216.136.151.44']"
"www.ahliunited.com","443","eg","['192.99.113.175']"
"www.luba.sk","443","sk","['195.91.45.190']"
"www.tdbm.mn","443","mn","['202.131.226.83']"
"www.hawthornecu.com","443","us","['208.91.196.55']"
"www.arizonafederal.org","443","us","['97.74.235.49']"
"www.bgz.pl","443","pl","['87.98.237.248']"
"www.secu.slb.com","443","us","['199.6.131.75']"
"acs1.edb.com","443","no","['93.190.87.211']"
"aacsw.3ds.verifiedbyvisa.com","443","de","['198.241.161.31']"
"www.ohiovalleycu.org","443","us","['67.225.139.164']"
"www.providencebank.com","443","us","['66.55.106.117']"
"www.bartercard.co.nz","443","nz","['112.109.68.168']"
"acs.rgsbank.ru","443","ru","['91.212.171.147']"
"netpay.pingan.com.cn","9600","cn","['202.69.23.138']"
"www.allahabadbank.com","443","in","['180.179.170.68']"
"www.chcu.com","443","us","['108.167.181.241']"
"www.bancodecorrientes.com.ar","443","ar","['200.127.145.12', '190.226.46.238']"
"www.wellsfederal.com","443","us","['109.73.227.84']"
"www.hsbc.ky","443","ky","['203.112.92.120']"
"acsvisa.bankcard.mn","443","mn","['202.131.226.93']"
"www.idadiv.com","443","us","['205.178.189.131']"
"acs.techcombank.com.vn","443","vn","['103.4.128.107']"
"www.eldertonbank.com","443","us","['67.210.93.28']"
"www.firstnational.cc","443","us","['45.79.73.81']"
"secure7.arcot.com","443","pk","['64.75.29.35']"
"www.appleriverstatebank.com","443","us","['216.81.171.65']"
"emergingmarketspayments095.cardinalcommerce.com","443","lr","['216.150.144.198']"
"www.metrofcu.com","443","us","['208.35.190.231']"
"acs.icbc.com.cn","443","cn","['60.247.99.10']"
"www.advantareorg.com","443","us","['174.46.64.10']"
"www.mycardsecure.com","443","gu","['64.75.29.21']"
"www.zb.co.zw","443","zw","['41.79.188.3', '154.120.235.152']"
"www.equatorialbank.co.ke","443","ke","['195.202.64.253']"
"acs.kbcard.com","444","kr","['211.217.201.19']"
"www.eblf.com","443","lb","['167.114.141.171']"
"www.communitynationalbank.net","443","us","['12.145.177.124']"
"www.communitynationalbank.com","443","us","['23.253.28.107']"
"www.bank21.com","443","us","['199.103.108.214']"
"www.nbe.com.eg","443","eg","['41.128.166.10']"
"www.firstresourcebank.com","443","us","['66.252.96.53']"
"www.navyfederal.org","443","us","['199.204.166.47']"
"www.bryantbank.com","443","us","['204.15.49.108']"
"www.cimbbank.com.my","443","my","['203.115.233.20']"
"www.fortmcclellancu.org","443","us","['66.133.104.20']"
"www.rusich.ru","443","ru","['95.213.172.28']"
"skyebank.cardinalcommerce.com","443","ng","['216.150.144.198']"
"www.integrabank.com","443","us","['153.69.214.246']"
"www.lusobrasileiro.com.br","443","br","['200.170.82.204']"
"www.abtexasna.com","443","us","['23.253.225.97']"
"www.commbank.com.au","443","au","['104.87.22.192']"
"www.lifecard.co.jp","443","jp","['202.222.96.2']"
"www.carrefour-banque.fr","443","fr","['144.36.51.19']"
"securepay.rsb.ru","443","cz","['194.67.29.100']"
"www.cfb.com.hk","443","hk","['103.218.240.215']"
"www.eastbridge.biz","443","ru",""
"www.njfcu.org","443","us","['204.12.102.20']"
"maybankard3dsecure.maybank.com.kh","443","kh","['143.192.97.28']"
"www.midfirstcu.org","443","us","['208.35.184.168']"
"mastercardsecurecode.sparkassen-kreditkarten.de","443","us","['194.126.144.114']"
"www.hawthornbank.com","443","us","['74.200.57.201']"
"www.bta.ge","443","ge","['213.131.32.22']"
"www.radiotvc.com","443","us","['174.129.8.163']"
"www.twinstarcu.com","443","us","['54.244.255.109', '54.214.49.114']"
"www.pgbank.com","443","us","['147.202.127.203']"
"www.fnbweatherford.com","443","us","['12.218.156.132']"
"www.trinitybk.com","443","us","['66.76.35.29']"
"www.bancointernacional.com.gt","443","gt","['200.6.240.62', '200.49.185.100']"
"www.banking - romaneasca.ro ","443","ro",""
"securepay.rsb.ru","443","jm","['194.67.29.100']"
"www.priscocb.ru","443","ru","['176.31.179.191', '37.187.83.72']"
"www.konecu.com","443","us","['174.129.23.225']"
"www.countryclubbank.com","443","us","['12.191.21.85']"
"www.vectrabank.com","443","us","['209.20.100.12']"
"www.bea.dz","443","dz","['193.194.90.49']"
"www.sampo.com","443","lv","['193.34.42.252']"
"www.ringgoldbank.com","443","us","['205.196.239.21']"
"3ds.khmb.ru","443","ru","['195.250.51.60']"
"www.openbank.ru","443","ru","['81.177.101.176']"
"www.baltbank.ru","443","ru","['194.186.50.21']"
"www.bensenvillecu.com","443","us","['50.63.202.1']"
"www.centrustbank.com","443","us","['76.8.85.29']"
"www.do.scotiabank.com","443","do","['2.21.89.18', '2.21.89.58']"
"www.redrivermillefcu.com","443","us","['74.204.78.168']"
"www.royalpalmbank.com","443","us","['69.90.186.28']"
"securepay.rsb.ru","443","am","['194.67.29.100']"
"www.legacytexas.com","443","us","['192.230.96.132']"
"www.texaschampionbank.com","443","us","['12.145.177.81']"
"ecobank.cardinalcommerce.com","443","bj","['216.150.144.198']"
"www.powellvalleybank.com","443","us","['162.209.67.34']"
"www.fme.org","443","us","['74.204.78.146']"
"www.bankofherrin.com","443","us","['205.196.239.52']"
"www.muncybank.com","443","us","['69.36.28.206']"
"www.securesuite.net","443","co","['198.161.246.8']"
"www.aa.com","443","us","['104.81.244.107']"
"ecom.eglobal.com.mx","443","mx","['201.131.36.14']"
"vcas2.visa.com","443","cr","['93.190.87.92']"
"www.citibank.com.sg","443","sg","['192.193.162.121']"
"www2.bankofamerica.com","443","cn","['171.161.199.25']"
"www.lbt.com","443","us","['147.202.96.60']"
"acs1.luottokunta.fi","443","fi","['93.190.87.61']"
"www.academicfcu.org","443","us","['204.232.139.5']"
"www.dctfcu.org","443","us","['204.12.52.129']"
"www.northshorebank.com","443","us","['208.67.80.15']"
"www.53.com","443","us","['216.82.178.20']"
"www.habibbank.com","443","us","['206.188.192.105', '192.185.128.39']"
"khmb.ru","443","ru","['149.126.74.39', '192.230.77.39']"
"www.plainscapital.com","443","us","['12.106.221.219']"
"www.cnb-ok.com","443","us","['54.213.226.150']"
"www.usfederalcu.org","443","us","['74.205.72.112']"
"www.frizzell.co.uk","443","gb","['185.26.230.129']"
"www.firstchoicecu.com","443","us","['184.168.221.47']"
"www.sbotl.com","443","us","['192.237.160.187']"
"www.statebankofalcester.com","443","us","['63.241.146.95']"
"www.faafcu.org","443","us","['96.47.221.88']"
"www.farmerscitizensbank.com","443","us","['205.178.189.131']"
"www.swfcu.org","443","us","['208.91.197.27']"
"www.rbtt.com","443","kn","['104.81.128.246']"
"www.greatriverfcu.org","443","us","['67.210.92.217']"
"www.lacajadecanarias.es","443","es","['217.76.128.47']"
"www.standardbank.co.za","443","za","['196.8.136.20']"
"www.nmenergyfcu.org","443","us","['208.2.188.79']"
"www.firstknox.com","443","us","['204.128.210.126']"
"www.credituniondb.com","443","us","['198.57.149.242']"
"www.ctbconnect.com","443","us","['12.168.17.228']"
"www.ambfinancial.com","443","us","['67.210.93.100']"
"www.imbank.com","443","ke","['52.17.17.251']"
"www.stdregfcu.org","443","us","['64.74.187.60']"
"securepay.rsb.ru","443","sn","['194.67.29.100']"
"www.rivergatecu.com","443","us",""
"secure5.arcot.com","443","sg","['216.136.151.51']"
"www.dutrac.org","443","us","['63.158.135.99']"
"www.tcb.ru","443","ru","['217.14.50.179']"
"www.arval.co.uk","443","gb","['159.50.94.41']"
"www.bendigobank.com.au","443","au","['203.16.227.100']"
"www.countrybank.com","443","us","['67.210.91.155']"
"acs2.luottokunta.fi","443","fi","['93.190.87.62']"
"www.kaubamaja.ee","443","ee","['79.99.1.207']"
"www.vistfc.com","443","us","['208.88.130.113']"
"cap.attempts.securecode.com","443","no","['216.119.218.145']"
"www.citybankandtrust.com","443","us","['12.145.177.129']"
"www.bankofakron.com","443","us","['74.200.56.18']"
"ubagroup.cardinalcommerce.com","443","ga","['216.150.144.198']"
"www.richlandbank.net","443","us","['69.36.28.47']"
"www.psecreditunion.org","443","us","['72.47.238.176']"
"www.wecu.com","443","us","['66.165.42.138']"
"pfs.cardinalcommerce.com","443","fr","['216.150.144.198']"
"sps.lottecard.co.kr","443","kr","['124.243.36.51']"
"www.lokalsparekassen.dk","443","dk","['195.7.27.39']"
"www.educationcu.com","443","us","['69.6.190.60']"
"www.co-opbank.co.ke","443","ke","['136.243.111.89']"
"www.mfcu.virtualcu.net","443","us","['98.129.229.202']"
"acs.sia.eu","443","pl","['193.203.231.129']"
"www.sumafcu.org","443","us","['74.200.57.232']"
"3dsecure.siab.ru","443","ru","['91.220.218.145']"
"www.adelaidebank.com.au","443","au","['203.16.227.81']"
"www.slfcu.org","443","us","['74.204.78.24']"
"www.bbvacompass.com","443","us","['104.81.100.105']"
"www.firstbanks.com","443","us","['12.174.179.28']"
"www.brunswickbank.com","443","us","['69.36.28.210']"
"www.pennsvillenb.com","443","us","['69.175.76.254']"
"sasw.redsys.es","443","es","['193.16.243.95']"
"www.okmembersfirstfcu.org","443","us","['70.34.39.204']"
"www.riyadbank.com","443","sa","['195.85.224.14', '195.85.224.219']"
"www.hatborofed.com","443","us","['63.241.146.122']"
"www.eximbank-tz.com","443","tz","['41.188.138.67']"
"acs.chelinvest.ru","443","ru","['193.105.39.18']"
"secure7.arcot.com","443","bd","['64.75.29.35']"
"www.bodinternet.com","443","ve","['200.59.184.7', '200.59.184.6']"
"www.bankrakyat.com.my","443","my","['54.254.194.13']"
"www.dffcu.org","443","us","['216.196.154.249']"
"www.bancost.com.ar","443","ar","['23.97.96.32']"
"www.rsibanking.com","443","us","['199.102.151.53']"
"www.genisyscu.org","443","us","['74.204.78.65']"
"www.csb1.com","443","us","['72.32.223.200']"
"vcas1.visa.com","443","do","['93.190.87.91']"
"www.pscb.ru","443","ru","['195.95.218.30']"
"www.vestfynsbank.dk","443","dk","['194.239.188.221']"
"www.capecodfive.com","443","us","['12.202.0.8']"
"acs.privatbank.ua","443","ua","['217.117.65.238']"
"www.beavervalleyfcu.org","443","us","['69.20.24.116']"
"www.traditionalbank.com","443","us","['23.253.180.122']"
"www.altabank.ru","443","ru","['212.193.244.82']"
"www.redcrown.org","443","us","['209.12.23.22']"
"3dsecure.mncbank.co.id","443","id","['182.23.34.71']"
"www.desertmedicalfcu.org","443","us","['66.133.104.20']"
"www.ca-cib.com","443","ru","['145.248.193.7']"
"www.horizonccu.com","443","us","['216.194.169.101']"
"www.universidadperu.com","443","pe","['104.25.79.115', '104.25.80.115']"
"www.latinamerica.citibank.com","443","pa",""
"www.alignet-acs2.com","443","ec","['201.234.50.212']"
"www.cnbohio.com","443","us","['74.218.67.149', '74.219.138.200']"
"www.marksandspencer.com","443","gb","['104.81.63.244']"
"www.pvfcu.com","443","us","['98.129.229.48']"
"www.clawsoncreditunion.com","443","us","['85.17.25.215']"
"www.lexpcu.com","443","us","['66.133.104.17']"
"www.aftrasagfcu.org","443","us","['199.102.145.126']"
"www.ufsfcu.org","443","us","['96.47.75.27']"
"www.flatheadbank.com","443","us","['74.114.2.146']"
"www.barclays.com","443","gh","['147.63.166.62']"
"www.bph.pl","443","pl","['193.138.110.24']"
"www.nevadacb.com","443","us","['216.81.148.203']"
"www.metamorabank.com","443","us","['100.42.60.153']"
"www.seawest.org","443","us","['218.219.135.90']"
"www.vacommbank.com","443","us","['64.29.145.9']"
"www.horizonbanktexas.com","443","us","['23.253.198.172']"
"www.thecontinentalbank.com","443","us","['205.178.189.131']"
"www.maspethfederal.com","443","us","['12.132.105.187']"
"www.nordea.com","443","ee","['212.98.109.2', '212.98.109.18']"
"www.myunionstate.com","443","us","['147.202.127.203']"
"www.tmgfinancialservices.com","443","us","['23.23.93.32']"
"www.nuevomundo.com.pe","443","pe","['190.41.235.230']"
"ecom.atfbank.kz","9643","kz","['195.38.22.194']"
"www.eamcfcu.com","443","us","['52.44.225.221', '54.173.18.46', '54.210.187.44']"
"www.csbank.com.tw","443","tw","['150.95.167.114']"
"www.marinopoulos.gr","443","gr",""
"www.mcb.com.pk","443","pk","['104.16.16.253', '104.16.17.253']"
"www.centralstar.org","443","us","['204.232.139.35']"
"acs.cmbchina.com","443","cn","['210.83.224.196']"
"www.chisholmbankonline.com","443","us","['192.0.48.168']"
"www.mstreetbank.com","443","us","['184.72.240.232']"
"www.firstflightfcu.org","443","us","['208.35.188.200']"
"www.usnybank.com","443","us","['208.67.240.144']"
"www.communityelmhurst.com","443","us","['199.200.116.72']"
"www.esfcu.com","443","us","['23.253.140.141']"
"www.bancatransilvania.ro ","443","ro",""
"securepay.rsb.ru","443","nz","['194.67.29.100']"
"www.standardbank.co.za","443","mw","['196.8.136.20']"
"thepaymentsplace.com.au","443","au","['168.87.71.139']"
"www.bangorfcu.com","443","us","['205.178.189.131']"
"www.rietumu.com","443","lv","['194.153.171.21']"
"www.bracbank.com","443","bd","['104.27.161.235', '104.27.160.235']"
"www.bcefcu.com","443","us","['169.55.99.66']"
"www.fnbdc.com","443","us","['64.39.157.84']"
"www.first-online.com","443","us","['216.37.33.84']"
"acs.upc.ua","443","ua","['195.85.198.12']"
"secure.calbearcu.org","443","us",""
"www.bankofhazlehurst.com","443","us","['12.168.17.60']"
"www.bankofutica.com","443","us","['216.171.179.15']"
"www.rakbank.ae","443","ae","['213.42.202.214']"
"www.llfcu.org","443","us","['208.109.47.231']"
"www.allendalecountybank.com","443","us",""
"www.securitybankusa.com","443","us","['54.236.189.64']"
"www.grabillbank.com","443","us","['64.186.57.147']"
"cap.attempts.securecode.com","443","np","['216.119.218.145']"
"www.lvbank.com","443","in","['180.179.108.89']"
"www.southindianbank.com","443","in","['104.20.54.124', '104.20.55.124']"
"www.usavingsbank.com","443","us","['209.162.188.45']"
"www.tompkinstrust.com","443","us","['208.88.130.113']"
"www.ubankal.com","443","us","['74.200.58.99']"
"new.egg.com","443","gb","['195.59.175.69']"
"bank.ecitic.com","443","cn","['202.106.93.170', '219.141.248.70']"
"3dsecure.bankmandiri.co.id","443","id","['183.91.70.197']"
"www.patriotsfcu.coop","443","us",""
"fcbank.com.ua","443","ua","['194.50.169.112']"
"www.coastalbankandtrust.com","443","us","['104.87.39.59']"
"www.lahcreditunion.com","443","us","['209.235.208.188']"
"www.gmcu.com","443","us",""
"www.shazam.net","443","us","['199.103.108.18']"
"www.hanabank.co.id","443","kr","['118.97.112.203']"
"www.fleetbankbostonmerger.com","443","pr","['141.8.224.93']"
"www.srcu4u.com","443","us","['98.129.229.28']"
"gardinerfcu.org","443","us","['50.56.168.130']"
"www.atfcu.org","443","us","['74.200.58.97']"
"www.linnareacu.org","443","us","['104.130.69.254']"
"www.megabank.com.tw","443","tw","['2.23.146.173']"
"www.firstsignature.com","443","us","['64.140.220.179']"
"acs.bradescocartoes.com.br","443","br","['200.155.82.88']"
"www.inlandempirecu.org","443","us","['103.224.182.241']"
"www.hypo-alpe-adria.rs","443","me","['37.252.242.1']"
"www.xecure3d.com","443","hk","['203.105.16.174']"
"acskapital.bspb.ru","443","ru","['213.172.3.237']"
"www.bancosantander.es","443","es","['104.81.109.238']"
"www.lukasbank.pl","443","pl","['193.0.242.145']"
"www.citadele.lt","443","lv","['193.178.178.92']"
"www.athensareacu.com","443","us","['207.204.48.127']"
"www.aigbank.com","443","us",""
"www.midwestfamilyfcu.org","443","us","['96.31.37.40']"
"3dsecure.ing.ro","443","ro","['193.17.195.84']"
"www.hcbwv.com","443","us","['74.200.56.18']"
"www.westburybankwi.com","443","us","['12.202.0.66']"
"www.gbw.com.pl","443","pl","['213.186.33.5']"
"www.dwightchamber.net","443","us","['185.53.179.7']"
"pay.activa-card.com","443","si","['91.198.214.129']"
"www.viacu.org","443","us","['12.188.149.67']"
"cap.attempts.securecode.com","443","by","['216.119.218.145']"
"3dsecure.kapitalbank.az","443","az","['85.132.41.18']"
"www.vbsfcu.org","443","us","['192.138.16.39']"
"www.firstsecurity-creditunion.com","443","us","['69.65.15.204']"
"www.innerlakesfcu.org","443","us","['174.129.8.163']"
"www.tensas.com","443","us","['74.200.56.18']"
"www.keb.co.kr","443","kr","['59.11.68.10']"
"www.sparekassenfaaborg.dk","443","dk","['217.145.54.135']"
"www.bndesm.com","443","ma","['69.172.201.217']"
"cap.attempts.securecode.com","443","pt","['216.119.218.145']"
"www.waunafcu.org","443","us","['69.64.94.159']"
"acs2.3ds.modirum.com","443","au","['93.190.87.222']"
"www.sffirecu.org","443","us","['23.253.122.243']"
"www.caixa.gov.br","443","br","['200.201.171.223']"
"www.barnesandnoble.com","443","us","['104.81.131.106']"
"www.citizensbankpagosa.com","443","us","['74.200.57.241']"
"mycfe.com","443","us","['208.95.168.37']"
"secure5.arcot.com","443","zw","['216.136.151.51']"
"www.bancomercantil.com","443","co","['200.3.4.123']"
"www.nordea.lv","443","lv","['92.43.121.134', '193.88.186.182']"
"www.fnbfairfieldiowa.com","443","us","['216.81.184.170']"
"www.ndfcu.org","443","us","['207.32.248.84']"
"www.citigroup.com","443","us","['104.81.108.176']"
"www.consumersbank.com","443","us","['96.47.220.145']"
"www.zurichinvest.ch","443","ru","['195.28.226.130']"
"www.intesasanpaolobanka.ba","443","ba","['80.65.162.78']"
"centrebank.net","443","us","['23.229.195.226']"
"www.kib.kz","443","kz","['88.204.140.206']"
"www.fsaloans.net","443","us","['38.113.20.13']"
"www.communityfinancialbank.net","443","us","['192.185.117.140']"
"acs2.valitor.modirum.com","443","is","['93.190.87.192']"
"www.theohiostatebank.com","443","us","['31.220.0.199']"
"www.bulgarbank.ru","443","ru","['82.146.58.201']"
"www.vanquis.co.uk","443","gb","['83.222.255.62']"
"www.cbbwi.com","443","us","['206.188.193.77']"
"www.nibl.com.np","443","np","['202.63.245.68']"
"www.redcanoecu.com","443","us","['205.251.117.68']"
"cap.attempts.securecode.com","443","us","['216.119.218.145']"
"www.northwestsavingsbank.com","443","us","['74.200.56.42']"
"www.firstmissouristatebank.com","443","us","['207.198.97.180']"
"www.bcv.org.ve","443","ve","['72.46.226.175']"
"www.forex.se","443","se","['192.165.117.5']"
"www.unionbank.com","443","us","['204.138.240.106']"
"www.efirstbank.com","443","us","['208.89.183.42']"
"www.swofcu.com","443","us","['174.143.68.201']"
"www.wellsfargo.com","443","us","['159.45.2.145', '159.45.170.145', '159.45.66.145']"
"www.fnbsk.com","443","us","['107.170.2.22']"
"www.thirdcoastbankssb.com","443","us","['74.200.57.239']"
"www.uiccu.org","443","us","['147.202.127.137']"
"www.gefcu-austin.org","443","us","['192.0.48.26']"
"www.peachtreehillfcu.virtual.net","443","us",""
"www.kilgorenb.com","443","us","['205.196.239.182']"
"cardsecurity.standardchartered.com","443","ph","['64.75.29.23']"
"www.highplainsfcu.com","443","us","['208.4.62.91']"
"www.delta.com","443","us","['104.81.121.83']"
"www.mayocreditunion.org","443","us","['67.208.90.234']"
"www.hitachi-capital.co.jp","443","jp","['133.145.228.250']"
"www.bankofpalestine.com","443","jo","['213.244.121.106']"
"acstutuka.bankserv.co.za","443","za","['196.15.181.28']"
"www.guadalupecu.org","443","us","['172.97.100.205']"
"www.emporiki.gr","443","us","['193.193.185.72']"
"www.caixaontinyent.es","443","es","['195.55.243.214']"
"www.italo-romena.ro","443","ro",""
"www.bancodevenezuela.com","443","ve","['190.9.128.189']"
"acs.eximb.com","3443","ua","['193.227.119.33']"
"verifiedbyvisa.dnb.se","443","se","['89.106.184.176']"
"www.shawscreditunion.com","443","us",""
"ufh.ru","443","ru","['185.93.108.49']"
"www.fundacionfes.org","443","us","['192.185.57.7']"
"www.gwcu.org","443","us","['67.128.159.195']"
"www.snhb.com","443","us","['69.5.19.171']"
"www.ubifcu.com","443","us","['192.0.48.32']"
"www.mdmbank.com","443","ru","['178.248.233.44']"
"www.mabank.com","443","us","['96.47.221.149']"
"www.nationalbank.co.nz","443","us","['156.13.216.85']"
"www.elcomercio.com.py","443","py","['45.79.216.201']"
"www.flatironsbank.com","443","us","['67.20.115.204']"
"www.bank1saar.de","443","de","['195.200.33.10']"
"www.natbank.co.mw","443","mw","['196.216.9.157']"
"www.fifthdistrict.com","443","us","['74.200.57.144']"
"www.huntingtonized.com","443","us","['174.129.8.163']"
"www.picacreditunion.com","443","us","['65.51.205.140']"
"www.totalbanken.dk","443","dk","['195.7.26.129']"
"www.kellogg-fcu.org","443","us","['181.224.147.203']"
"www.bankofripley.com","443","us","['74.200.57.226']"
"gencomcu.org","443","us","['54.230.15.27', '54.230.15.135', '54.230.15.74', '54.230.15.217', '54.230.15.69', '54.230.15.156', '54.230.15.173', '54.230.15.70']"
"www.hokkokubank.co.jp","443","jp","['210.130.169.207']"
"www.kfcu.org","443","us","['147.202.127.12']"
"www.bancomer.com.mx","443","mx","['148.244.38.101']"
"www.acom.co.jp","443","jp","['202.222.73.70']"
"www.osgoodbank.com","443","us","['108.167.130.144']"
"www.primbank.ru","443","ru","['91.213.113.75']"
"www.glitnir.is","443","is","['46.28.152.180']"
"3ds.e-cartebleue.com","443","fr","['193.56.46.42']"
"www.scituatefederal.com","443","us","['12.132.105.232']"
"securepay.rsb.ru","443","tg","['194.67.29.100']"
"www.gbankla.com","443","us","['147.202.127.48']"
"www.cfsbky.com","443","us","['96.47.223.233']"
"www.firsttechfed.com","443","us","['136.146.29.18']"
"www.cscfederal.org","443","us","['71.245.48.96']"
"securepay.rsb.ru","443","mo","['194.67.29.100']"
"3ds.millikart.az","443","az","['85.132.61.105']"
"www.fjsb.com","443","us","['12.132.105.223']"
"www.northerntrust.com","443","us","['104.81.105.60']"
"www.thinkbank.com","443","us","['24.159.219.189']"
"secure.agroinvestbank.tj","443","tj","['79.170.187.238']"
"www.tricountybank.net","443","us","['104.31.250.55', '104.31.251.55']"
"cap.attempts.securecode.com","443","ni","['216.119.218.145']"
"www.alkhaliji.com","443","qa","['78.100.101.152']"
"www.starharbor.org","443","us","['72.52.128.243']"
"secure5.arcot.com","443","ca","['216.136.151.51']"
"www.entris-banking.ch","443","ch","['193.222.91.202']"
"www.taipeifubon.com.tw","443","tw","['210.208.108.11', '60.251.175.11', '210.208.107.11', '60.251.170.11']"
"www.membersccu.org","443","us","['74.204.78.30']"
"www.mycuservices.com","443","us","['12.20.249.42']"
"www.centralbank.net","443","us","['199.255.160.21']"
"www.cascadebank.com","443","us","['107.180.48.87']"
"www.codecu.org","443","us","['66.133.104.20']"
"www.kemba.com","443","us","['96.47.222.227']"
"www.hometrust.ca","443","ca","['69.156.240.29']"
"www.bankcoop.ch","443","ch","['212.47.173.202']"
"www.ubs.com","443","it","['193.5.111.13']"
"www.thepeoplessavingsbank.com","443","us","['23.91.115.147']"
"bankofes.com","443","us","['64.94.136.5']"
"www.cngpro.com","443","dk","['212.97.132.143']"
"www.spnfcu.org","443","us","['12.132.105.204']"
"www.bni.ci","443","ci","['199.59.247.118']"
"www.unitedsafcu.org","443","us","['23.253.120.203']"
"www.latinamerica.citibank.com","443","sv",""
"www.bancoitau.com.uy","443","uy","['200.40.133.70']"
